variable,mu_c,CI_c_lower,CI_c_upper
40722,4112.212606638312,4057.1538004742915,4167.271412802332
40723,4112.212606638312,4057.1538004742915,4167.271412802332
40724,4112.212606638312,4057.1538004742915,4167.271412802332
40725,4112.212606638312,4057.1538004742915,4167.271412802332
40726,4112.212606638312,4057.1538004742915,4167.271412802332
40727,4112.212606638312,4057.1538004742915,4167.271412802332
40728,4112.212606638312,4057.1538004742915,4167.271412802332
40729,4112.212606638312,4057.1538004742915,4167.271412802332
40730,4112.212606638312,4057.1538004742915,4167.271412802332
40731,4112.212606638312,4057.1538004742915,4167.271412802332
40732,4112.212606638312,4057.1538004742915,4167.271412802332
40733,4112.212606638312,4057.1538004742915,4167.271412802332
40734,4112.212606638312,4057.1538004742915,4167.271412802332
40735,4112.212606638312,4057.1538004742915,4167.271412802332
40736,4112.212606638312,4057.1538004742915,4167.271412802332
40737,4112.212606638312,4057.1538004742915,4167.271412802332
40738,4112.212606638312,4057.1538004742915,4167.271412802332
40739,4112.212606638312,4057.1538004742915,4167.271412802332
40740,4112.212606638312,4057.1538004742915,4167.271412802332
40741,4112.212606638312,4057.1538004742915,4167.271412802332
40742,4112.212606638312,4057.1538004742915,4167.271412802332
40743,4112.212606638312,4057.1538004742915,4167.271412802332
40744,4112.212606638312,4057.1538004742915,4167.271412802332
40745,4112.212606638312,4057.1538004742915,4167.271412802332
40746,4112.212606638312,4057.1538004742915,4167.271412802332
40747,4112.212606638312,4057.1538004742915,4167.271412802332
40748,4112.212606638312,4057.1538004742915,4167.271412802332
40749,4112.212606638312,4057.1538004742915,4167.271412802332
40750,4112.212606638312,4057.1538004742915,4167.271412802332
40751,4112.212606638312,4057.1538004742915,4167.271412802332
40752,4112.212606638312,4057.1538004742915,4167.271412802332
40753,4112.212606638312,4057.1538004742915,4167.271412802332
40754,4112.212606638312,4057.1538004742915,4167.271412802332
40755,4112.212606638312,4057.1538004742915,4167.271412802332
40756,4109.212606638312,4055.3749279658264,4163.050285310797
40757,4108.460953761587,4053.5051953124544,4163.416712210719
40758,4108.460953761587,4053.5051953124544,4163.416712210719
40759,4108.460953761587,4053.5051953124544,4163.416712210719
40760,4108.460953761587,4053.5051953124544,4163.416712210719
40761,4108.460953761587,4053.5051953124544,4163.416712210719
40762,4108.460953761587,4053.5051953124544,4163.416712210719
40763,4108.460953761587,4053.5051953124544,4163.416712210719
40764,4108.460953761587,4053.5051953124544,4163.416712210719
40765,4108.460953761587,4053.5051953124544,4163.416712210719
40766,4107.046740199214,4053.971376594136,4160.122103804291
40767,4107.046740199214,4053.971376594136,4160.122103804291
40768,4107.046740199214,4053.971376594136,4160.122103804291
40769,4107.046740199214,4053.971376594136,4160.122103804291
40770,4107.046740199214,4053.971376594136,4160.122103804291
40771,4107.046740199214,4053.971376594136,4160.122103804291
40772,4107.046740199214,4053.971376594136,4160.122103804291
40773,4107.046740199214,4053.971376594136,4160.122103804291
40774,4107.046740199214,4053.971376594136,4160.122103804291
40775,4107.046740199214,4053.971376594136,4160.122103804291
40776,4107.046740199214,4053.971376594136,4160.122103804291
40777,4107.046740199214,4053.971376594136,4160.122103804291
40778,4107.046740199214,4053.971376594136,4160.122103804291
40779,4107.046740199214,4053.971376594136,4160.122103804291
40780,4107.046740199214,4053.971376594136,4160.122103804291
40781,4107.046740199214,4053.971376594136,4160.122103804291
40782,4107.046740199214,4053.971376594136,4160.122103804291
40783,4107.046740199214,4053.971376594136,4160.122103804291
40784,4107.046740199214,4053.971376594136,4160.122103804291
40785,4107.046740199214,4053.971376594136,4160.122103804291
40786,4107.046740199214,4053.971376594136,4160.122103804291
40787,4107.046740199214,4053.971376594136,4160.122103804291
40788,4107.046740199214,4053.971376594136,4160.122103804291
40789,4107.046740199214,4053.971376594136,4160.122103804291
40790,4107.046740199214,4053.971376594136,4160.122103804291
40791,4107.046740199214,4053.971376594136,4160.122103804291
40792,4107.046740199214,4053.971376594136,4160.122103804291
40793,4107.046740199214,4053.971376594136,4160.122103804291
40794,4107.046740199214,4053.971376594136,4160.122103804291
40795,4107.046740199214,4053.971376594136,4160.122103804291
40796,4107.046740199214,4053.971376594136,4160.122103804291
40797,4107.046740199214,4053.971376594136,4160.122103804291
40798,4107.046740199214,4053.971376594136,4160.122103804291
40799,4107.046740199214,4053.971376594136,4160.122103804291
40800,4107.046740199214,4053.971376594136,4160.122103804291
40801,4107.046740199214,4053.971376594136,4160.122103804291
40802,4107.046740199214,4053.971376594136,4160.122103804291
40803,4107.046740199214,4053.971376594136,4160.122103804291
40804,4107.046740199214,4053.971376594136,4160.122103804291
40805,4107.046740199214,4053.971376594136,4160.122103804291
40806,4107.046740199214,4053.971376594136,4160.122103804291
40807,4107.046740199214,4053.971376594136,4160.122103804291
40808,4107.046740199214,4053.971376594136,4160.122103804291
40809,4107.046740199214,4053.971376594136,4160.122103804291
40810,4107.046740199214,4053.971376594136,4160.122103804291
40811,4107.046740199214,4053.971376594136,4160.122103804291
40812,4107.046740199214,4053.971376594136,4160.122103804291
40813,4107.046740199214,4053.971376594136,4160.122103804291
40814,4107.046740199214,4053.971376594136,4160.122103804291
40815,4107.046740199214,4053.971376594136,4160.122103804291
40816,4107.046740199214,4053.971376594136,4160.122103804291
40817,4107.046740199214,4053.971376594136,4160.122103804291
40818,4107.046740199214,4053.971376594136,4160.122103804291
40819,4107.046740199214,4053.971376594136,4160.122103804291
40820,4107.046740199214,4053.971376594136,4160.122103804291
40821,4107.046740199214,4053.971376594136,4160.122103804291
40822,4107.046740199214,4053.971376594136,4160.122103804291
40823,4107.046740199214,4053.971376594136,4160.122103804291
40824,4107.046740199214,4053.971376594136,4160.122103804291
40825,4107.046740199214,4053.971376594136,4160.122103804291
40826,4107.046740199214,4053.971376594136,4160.122103804291
40827,4107.046740199214,4053.971376594136,4160.122103804291
40828,4107.046740199214,4053.971376594136,4160.122103804291
40829,4107.046740199214,4053.971376594136,4160.122103804291
40830,4107.046740199214,4053.971376594136,4160.122103804291
40831,4107.046740199214,4053.971376594136,4160.122103804291
40832,4107.046740199214,4053.971376594136,4160.122103804291
40833,4107.046740199214,4053.971376594136,4160.122103804291
40834,4107.046740199214,4053.971376594136,4160.122103804291
40835,4107.046740199214,4053.971376594136,4160.122103804291
40836,4107.046740199214,4053.971376594136,4160.122103804291
40837,4107.046740199214,4053.971376594136,4160.122103804291
40838,4107.046740199214,4053.971376594136,4160.122103804291
40839,4107.046740199214,4053.971376594136,4160.122103804291
40840,4107.046740199214,4053.971376594136,4160.122103804291
40841,4107.046740199214,4053.971376594136,4160.122103804291
40842,4107.046740199214,4053.971376594136,4160.122103804291
40843,4107.046740199214,4053.971376594136,4160.122103804291
40844,4107.046740199214,4053.971376594136,4160.122103804291
40845,4107.046740199214,4053.971376594136,4160.122103804291
40846,4107.046740199214,4053.971376594136,4160.122103804291
40847,4107.046740199214,4053.971376594136,4160.122103804291
40848,4107.046740199214,4053.971376594136,4160.122103804291
40849,4107.046740199214,4053.971376594136,4160.122103804291
40850,4107.046740199214,4053.971376594136,4160.122103804291
40851,4103.595730345859,4050.427063402286,4156.76439728943
40852,4103.595730345859,4050.427063402286,4156.76439728943
40853,4103.595730345859,4050.427063402286,4156.76439728943
40854,4103.595730345859,4050.427063402286,4156.76439728943
40855,4103.595730345859,4050.427063402286,4156.76439728943
40856,4103.595730345859,4050.427063402286,4156.76439728943
40857,4103.595730345859,4050.427063402286,4156.76439728943
40858,4103.595730345859,4050.427063402286,4156.76439728943
40859,4103.595730345859,4050.427063402286,4156.76439728943
40860,4103.595730345859,4050.427063402286,4156.76439728943
40861,4103.595730345859,4050.427063402286,4156.76439728943
40862,4103.595730345859,4050.427063402286,4156.76439728943
40863,4103.595730345859,4050.427063402286,4156.76439728943
40864,4103.595730345859,4050.427063402286,4156.76439728943
40865,4103.595730345859,4050.427063402286,4156.76439728943
40866,4103.595730345859,4050.427063402286,4156.76439728943
40867,4103.595730345859,4050.427063402286,4156.76439728943
40868,4103.595730345859,4050.427063402286,4156.76439728943
40869,4103.595730345859,4050.427063402286,4156.76439728943
40870,4103.595730345859,4050.427063402286,4156.76439728943
40871,4103.595730345859,4050.427063402286,4156.76439728943
40872,4103.595730345859,4050.427063402286,4156.76439728943
40873,4103.595730345859,4050.427063402286,4156.76439728943
40874,4103.595730345859,4050.427063402286,4156.76439728943
40875,4103.595730345859,4050.427063402286,4156.76439728943
40876,4103.595730345859,4050.427063402286,4156.76439728943
40877,4103.595730345859,4050.427063402286,4156.76439728943
40878,4103.595730345859,4050.427063402286,4156.76439728943
40879,4103.595730345859,4050.427063402286,4156.76439728943
40880,4103.595730345859,4050.427063402286,4156.76439728943
40881,4103.595730345859,4050.427063402286,4156.76439728943
40882,4103.595730345859,4050.427063402286,4156.76439728943
40883,4103.595730345859,4050.427063402286,4156.76439728943
40884,4103.595730345859,4050.427063402286,4156.76439728943
40885,4103.595730345859,4050.427063402286,4156.76439728943
40886,4103.595730345859,4050.427063402286,4156.76439728943
40887,4103.595730345859,4050.427063402286,4156.76439728943
40888,4103.595730345859,4050.427063402286,4156.76439728943
40889,4103.595730345859,4050.427063402286,4156.76439728943
40890,4103.595730345859,4050.427063402286,4156.76439728943
40891,4103.595730345859,4050.427063402286,4156.76439728943
40892,4103.595730345859,4050.427063402286,4156.76439728943
40893,4103.595730345859,4050.427063402286,4156.76439728943
40894,4103.595730345859,4050.427063402286,4156.76439728943
40895,4103.595730345859,4050.427063402286,4156.76439728943
40896,4103.595730345859,4050.427063402286,4156.76439728943
40897,4103.595730345859,4050.427063402286,4156.76439728943
40898,4103.595730345859,4050.427063402286,4156.76439728943
40899,4103.595730345859,4050.427063402286,4156.76439728943
40900,4103.595730345859,4050.427063402286,4156.76439728943
40901,4103.595730345859,4050.427063402286,4156.76439728943
40902,4103.595730345859,4050.427063402286,4156.76439728943
40903,4103.595730345859,4050.427063402286,4156.76439728943
40904,4103.595730345859,4050.427063402286,4156.76439728943
40905,4103.595730345859,4050.427063402286,4156.76439728943
40906,4103.595730345859,4050.427063402286,4156.76439728943
40907,4103.595730345859,4050.427063402286,4156.76439728943
40908,4103.595730345859,4050.427063402286,4156.76439728943
40909,4103.595730345859,4050.427063402286,4156.76439728943
40910,4103.595730345859,4050.427063402286,4156.76439728943
40911,4103.595730345859,4050.427063402286,4156.76439728943
40912,4103.595730345859,4050.427063402286,4156.76439728943
40913,4103.595730345859,4050.427063402286,4156.76439728943
40914,4103.595730345859,4050.427063402286,4156.76439728943
40915,4103.595730345859,4050.427063402286,4156.76439728943
40916,4103.595730345859,4050.427063402286,4156.76439728943
40917,4103.595730345859,4050.427063402286,4156.76439728943
40918,4103.595730345859,4050.427063402286,4156.76439728943
40919,4103.595730345859,4050.427063402286,4156.76439728943
40920,4103.595730345859,4050.427063402286,4156.76439728943
40921,4103.595730345859,4050.427063402286,4156.76439728943
40922,4103.595730345859,4050.427063402286,4156.76439728943
40923,4103.595730345859,4050.427063402286,4156.76439728943
40924,4103.595730345859,4050.427063402286,4156.76439728943
40925,4103.595730345859,4050.427063402286,4156.76439728943
40926,4103.595730345859,4050.427063402286,4156.76439728943
40927,4103.595730345859,4050.427063402286,4156.76439728943
40928,4103.595730345859,4050.427063402286,4156.76439728943
40929,4103.595730345859,4050.427063402286,4156.76439728943
40930,4103.595730345859,4050.427063402286,4156.76439728943
40931,4103.595730345859,4050.427063402286,4156.76439728943
40932,4103.595730345859,4050.427063402286,4156.76439728943
40933,4103.595730345859,4050.427063402286,4156.76439728943
40934,4103.595730345859,4050.427063402286,4156.76439728943
40935,4103.595730345859,4050.427063402286,4156.76439728943
40936,4103.595730345859,4050.427063402286,4156.76439728943
40937,4103.595730345859,4050.427063402286,4156.76439728943
40938,4103.595730345859,4050.427063402286,4156.76439728943
40939,4103.595730345859,4050.427063402286,4156.76439728943
40940,4103.595730345859,4050.427063402286,4156.76439728943
40941,4101.041461838845,4048.215032282938,4153.8678913947515
40942,4101.041461838845,4048.215032282938,4153.8678913947515
40943,4101.041461838845,4048.215032282938,4153.8678913947515
40944,4101.041461838845,4048.215032282938,4153.8678913947515
40945,4101.041461838845,4048.215032282938,4153.8678913947515
40946,4101.041461838845,4048.215032282938,4153.8678913947515
40947,4101.041461838845,4048.215032282938,4153.8678913947515
40948,4101.041461838845,4048.215032282938,4153.8678913947515
40949,4101.041461838845,4048.215032282938,4153.8678913947515
40950,4101.041461838845,4048.215032282938,4153.8678913947515
40951,4101.041461838845,4048.215032282938,4153.8678913947515
40952,4101.041461838845,4048.215032282938,4153.8678913947515
40953,4101.041461838845,4048.215032282938,4153.8678913947515
40954,4101.041461838845,4048.215032282938,4153.8678913947515
40955,4101.041461838845,4048.215032282938,4153.8678913947515
40956,4101.041461838845,4048.215032282938,4153.8678913947515
40957,4101.041461838845,4048.215032282938,4153.8678913947515
40958,4101.041461838845,4048.215032282938,4153.8678913947515
40959,4101.041461838845,4048.215032282938,4153.8678913947515
40960,4101.041461838845,4048.215032282938,4153.8678913947515
40961,4101.041461838845,4048.215032282938,4153.8678913947515
40962,4101.041461838845,4048.215032282938,4153.8678913947515
40963,4101.041461838845,4048.215032282938,4153.8678913947515
